opp,datetime,stadium,attribute_3,attribute_4,competition,ranking,possession,expected_goals_(xg),total_shots,shots_on_target,big_chances,big_chances_missed,accurate_passes,accurate_passes_pc,fouls_committed,corners,shots_off_target,blocked_shots,hit_woodwork,shots_inside_box,shots_outside_box,xg_open_play,xg_set_play,non-penalty_xg,xg_on_target_(xgot),passes,own_half,opposition_half,accurate_long_balls,accurate_long_balls_pc,accurate_crosses,accurate_crosses_pc,throws,offsides,yellow_cards,red_cards,tackles_won,tackles_won_pc,interceptions,blocks,clearances,keeper_saves,duels_won,ground_duels_won,ground_duels_won_pc,aerial_duels_won,aerial_duels_won_pc,successful_dribbles,successful_dribbles_pc,game_id,url,team,opp_ranking,opp_possession,touches_in_opposition_box,conc_expected_goals_(xg),conc_total_shots,conc_shots_on_target,conc_big_chances,conc_big_chances_missed,conc_accurate_passes,conc_accurate_passes_pc,conc_fouls_committed,conc_corners,conc_shots_off_target,conc_blocked_shots,conc_hit_woodwork,conc_shots_inside_box,conc_shots_outside_box,conc_xg_open_play,conc_xg_set_play,conc_non-penalty_xg,conc_xg_on_target_(xgot),conc_passes,conc_own_half,conc_opposition_half,conc_accurate_long_balls,conc_accurate_long_balls_pc,conc_accurate_crosses,conc_accurate_crosses_pc,conc_throws,conc_touches_in_opposition_box,conc_offsides,conc_yellow_cards,conc_red_cards,conc_tackles_won,conc_tackles_won_pc,conc_interceptions,conc_blocks,conc_clearances,conc_keeper_saves,conc_duels_won,conc_ground_duels_won,conc_ground_duels_won_pc,conc_aerial_duels_won,conc_aerial_duels_won_pc,conc_successful_dribbles,conc_successful_dribbles_pc
Greece,2023-11-21T19:45:00.000Z,OPAP Arena,Daniel Siebert,"24,820",EURO Qualification Grp. B Round 10,2.0,67.0,1.67,15,7,4.0,4.0,642,91.0,11,9,6.0,2.0,2.0,10.0,5.0,1.5,0.17,1.67,1.37,703,239.0,403.0,17.0,71.0,7.0,23.0,21.0,1,3.0,0.0,7.0,70.0,2.0,3.0,7.0,0.0,35.0,24.0,43.0,11.0,65.0,9.0,60.0,1797,https://www.fotmob.com/en-GB/matches/greece-vs-france/1f52gu#4044619,France,51.0,33.0,34.0,0.44,8.0,2.0,1.0,0.0,301,85.0,5.0,2.0,3.0,3.0,0.0,5.0,3.0,0.42,0.02,0.44,0.63,354,192.0,109.0,19.0,40.0,1.0,14.0,9.0,11.0,3.0,3.0,0.0,10.0,77.0,14.0,2.0,29.0,5.0,38.0,32.0,57.0,6.0,35.0,8.0,57.0
Belarus,2023-11-21T19:45:00.000Z,Stadiumi Fadil Vokrri,Georgi Kabakov,"5,026",EURO Qualification Grp. I Round 10,105.0,63.0,0.76,18,4,0.0,0.0,347,80.0,14,8,7.0,7.0,0.0,7.0,11.0,0.46,0.3,0.76,0.6,433,128.0,219.0,35.0,57.0,4.0,13.0,31.0,1,5.0,0.0,10.0,91.0,6.0,1.0,13.0,0.0,46.0,37.0,53.0,9.0,27.0,12.0,80.0,1798,https://www.fotmob.com/en-GB/matches/belarus-vs-kosovo/18igf437#4044663,Kosovo,98.0,37.0,17.0,0.17,6.0,1.0,1.0,1.0,163,63.0,13.0,1.0,4.0,1.0,0.0,3.0,3.0,0.13,0.04,0.17,0.2,257,92.0,71.0,18.0,30.0,5.0,33.0,18.0,11.0,2.0,5.0,0.0,10.0,67.0,13.0,7.0,39.0,4.0,57.0,33.0,47.0,24.0,73.0,6.0,60.0
Kosovo,2023-11-21T19:45:00.000Z,Stadiumi Fadil Vokrri,Georgi Kabakov,"5,026",EURO Qualification Grp. I Round 10,98.0,37.0,0.17,6,1,1.0,1.0,163,63.0,13,1,4.0,1.0,0.0,3.0,3.0,0.13,0.04,0.17,0.2,257,92.0,71.0,18.0,30.0,5.0,33.0,18.0,2,5.0,0.0,10.0,67.0,13.0,7.0,39.0,4.0,57.0,33.0,47.0,24.0,73.0,6.0,60.0,1798,https://www.fotmob.com/en-GB/matches/belarus-vs-kosovo/18igf437#4044663,Belarus,105.0,63.0,11.0,0.76,18.0,4.0,0.0,0.0,347,80.0,14.0,8.0,7.0,7.0,0.0,7.0,11.0,0.46,0.3,0.76,0.6,433,128.0,219.0,35.0,57.0,4.0,13.0,31.0,17.0,1.0,5.0,0.0,10.0,91.0,6.0,1.0,13.0,0.0,46.0,37.0,53.0,9.0,27.0,12.0,80.0
Switzerland,2023-11-21T19:45:00.000Z,Arena Naţională,Davide Massa,"50,224",EURO Qualification Grp. I Round 10,47.0,36.0,0.88,9,4,1.0,0.0,272,81.0,13,1,3.0,2.0,0.0,3.0,6.0,0.85,0.03,0.88,1.14,336,148.0,124.0,22.0,47.0,2.0,33.0,24.0,3,4.0,0.0,5.0,31.0,6.0,2.0,20.0,4.0,45.0,40.0,52.0,5.0,42.0,13.0,62.0,1799,https://www.fotmob.com/en-GB/matches/switzerland-vs-romania/28jaw2#4044661,Romania,19.0,64.0,18.0,1.24,11.0,4.0,3.0,3.0,508,88.0,11.0,6.0,5.0,2.0,0.0,7.0,4.0,1.08,0.16,1.24,1.7,579,254.0,254.0,25.0,61.0,6.0,26.0,21.0,22.0,1.0,2.0,0.0,10.0,63.0,5.0,2.0,9.0,3.0,44.0,37.0,48.0,7.0,58.0,9.0,47.0
Romania,2023-11-21T19:45:00.000Z,Arena Naţională,Davide Massa,"50,224",EURO Qualification Grp. I Round 10,19.0,64.0,1.24,11,4,3.0,3.0,508,88.0,11,6,5.0,2.0,0.0,7.0,4.0,1.08,0.16,1.24,1.7,579,254.0,254.0,25.0,61.0,6.0,26.0,21.0,1,2.0,0.0,10.0,63.0,5.0,2.0,9.0,3.0,44.0,37.0,48.0,7.0,58.0,9.0,47.0,1799,https://www.fotmob.com/en-GB/matches/switzerland-vs-romania/28jaw2#4044661,Switzerland,47.0,36.0,22.0,0.88,9.0,4.0,1.0,0.0,272,81.0,13.0,1.0,3.0,2.0,0.0,3.0,6.0,0.85,0.03,0.88,1.14,336,148.0,124.0,22.0,47.0,2.0,33.0,24.0,18.0,3.0,4.0,0.0,5.0,31.0,6.0,2.0,20.0,4.0,45.0,40.0,52.0,5.0,42.0,13.0,62.0
Turkiye,2023-11-21T19:45:00.000Z,Cardiff City Stadium,Matej Jug,"32,291",EURO Qualification Grp. D Round 10,29.0,40.0,0.57,10,4,0.0,0.0,256,78.0,11,7,3.0,3.0,0.0,8.0,2.0,0.46,0.11,0.57,1.39,330,147.0,109.0,18.0,38.0,4.0,25.0,11.0,2,3.0,0.0,9.0,69.0,8.0,2.0,24.0,1.0,45.0,34.0,55.0,11.0,44.0,5.0,38.0,1800,https://www.fotmob.com/en-GB/matches/wales-vs-turkiye/19o3f8#4044717,Wales,42.0,60.0,19.0,1.3,9.0,2.0,2.0,1.0,430,84.0,17.0,5.0,5.0,2.0,1.0,5.0,4.0,0.24,0.27,0.51,1.26,509,247.0,183.0,27.0,49.0,5.0,26.0,21.0,21.0,0.0,5.0,0.0,9.0,75.0,7.0,2.0,24.0,3.0,42.0,28.0,45.0,14.0,56.0,8.0,50.0
Wales,2023-11-21T19:45:00.000Z,Cardiff City Stadium,Matej Jug,"32,291",EURO Qualification Grp. D Round 10,42.0,60.0,1.3,9,2,2.0,1.0,430,84.0,17,5,5.0,2.0,1.0,5.0,4.0,0.24,0.27,0.51,1.26,509,247.0,183.0,27.0,49.0,5.0,26.0,21.0,0,5.0,0.0,9.0,75.0,7.0,2.0,24.0,3.0,42.0,28.0,45.0,14.0,56.0,8.0,50.0,1800,https://www.fotmob.com/en-GB/matches/wales-vs-turkiye/19o3f8#4044717,Turkiye,29.0,40.0,21.0,0.57,10.0,4.0,0.0,0.0,256,78.0,11.0,7.0,3.0,3.0,0.0,8.0,2.0,0.46,0.11,0.57,1.39,330,147.0,109.0,18.0,38.0,4.0,25.0,11.0,19.0,2.0,3.0,0.0,9.0,69.0,8.0,2.0,24.0,1.0,45.0,34.0,55.0,11.0,44.0,5.0,38.0
France,2022-12-18T15:00:00.000Z,Lusail Iconic Stadium,Szymon Marciniak,"88,966",FIFA World Cup Final,1.0,54.0,3.23,20,10,5.0,2.0,525,83.0,26,6,7.0,3.0,0.0,12.0,8.0,2.41,0.03,2.44,3.87,635,304.0,221.0,28.0,44.0,1.0,6.0,26.0,4,5.0,0.0,18.0,78.0,10.0,2.0,21.0,2.0,58.0,48.0,42.0,10.0,31.0,8.0,44.0,1886,https://www.fotmob.com/en-GB/matches/argentina-vs-france/1hox8a#3370572,Argentina,2.0,46.0,29.0,2.27,10.0,5.0,3.0,1.0,409,77.0,19.0,5.0,2.0,3.0,0.0,7.0,3.0,0.48,0.21,0.69,2.83,532,233.0,176.0,38.0,51.0,3.0,13.0,21.0,20.0,4.0,3.0,0.0,15.0,58.0,9.0,3.0,18.0,7.0,88.0,66.0,58.0,22.0,69.0,17.0,57.0
Argentina,2022-12-18T15:00:00.000Z,Lusail Iconic Stadium,Szymon Marciniak,"88,966",FIFA World Cup Final,2.0,46.0,2.27,10,5,3.0,1.0,409,77.0,19,5,2.0,3.0,0.0,7.0,3.0,0.48,0.21,0.69,2.83,532,233.0,176.0,38.0,51.0,3.0,13.0,21.0,4,3.0,0.0,15.0,58.0,9.0,3.0,18.0,7.0,88.0,66.0,58.0,22.0,69.0,17.0,57.0,1886,https://www.fotmob.com/en-GB/matches/argentina-vs-france/1hox8a#3370572,France,1.0,54.0,20.0,3.23,20.0,10.0,5.0,2.0,525,83.0,26.0,6.0,7.0,3.0,0.0,12.0,8.0,2.41,0.03,2.44,3.87,635,304.0,221.0,28.0,44.0,1.0,6.0,26.0,29.0,4.0,5.0,0.0,18.0,78.0,10.0,2.0,21.0,2.0,58.0,48.0,42.0,10.0,31.0,8.0,44.0
Romania,2024-06-26T16:00:00.000Z,Frankfurt Arena,Daniel Siebert,"45,033",EURO Grp. E Round 3,45.0,58.0,0.86,13,4,1.0,0.0,344,79.0,11,5,7.0,2.0,0.0,9.0,4.0,0.63,0.23,0.86,0.58,437,220.0,124.0,20.0,38.0,7.0,35.0,24.0,3,1.0,0.0,5.0,50.0,8.0,0.0,23.0,4.0,39.0,20.0,43.0,19.0,61.0,2.0,33.0,1887,https://www.fotmob.com/en-GB/matches/slovakia-vs-romania/2qwr74#4043865,Slovakia,47.0,42.0,22.0,1.19,9.0,5.0,1.0,0.0,225,70.0,10.0,1.0,4.0,0.0,0.0,6.0,3.0,0.36,0.04,0.4,1.41,323,130.0,95.0,16.0,25.0,0.0,0.0,23.0,10.0,1.0,3.0,0.0,7.0,70.0,7.0,2.0,29.0,3.0,39.0,27.0,57.0,12.0,39.0,7.0,70.0
Slovakia,2024-06-26T16:00:00.000Z,Frankfurt Arena,Daniel Siebert,"45,033",EURO Grp. E Round 3,47.0,42.0,1.19,9,5,1.0,0.0,225,70.0,10,1,4.0,0.0,0.0,6.0,3.0,0.36,0.04,0.4,1.41,323,130.0,95.0,16.0,25.0,0.0,0.0,23.0,1,3.0,0.0,7.0,70.0,7.0,2.0,29.0,3.0,39.0,27.0,57.0,12.0,39.0,7.0,70.0,1887,https://www.fotmob.com/en-GB/matches/slovakia-vs-romania/2qwr74#4043865,Romania,45.0,58.0,10.0,0.86,13.0,4.0,1.0,0.0,344,79.0,11.0,5.0,7.0,2.0,0.0,9.0,4.0,0.63,0.23,0.86,0.58,437,220.0,124.0,20.0,38.0,7.0,35.0,24.0,22.0,3.0,1.0,0.0,5.0,50.0,8.0,0.0,23.0,4.0,39.0,20.0,43.0,19.0,61.0,2.0,33.0
Belgium,2024-06-26T16:00:00.000Z,Stuttgart Arena,Anthony Taylor,"54,000",EURO Grp. E Round 3,24.0,40.0,0.82,13,4,0.0,0.0,313,84.0,9,3,5.0,4.0,0.0,6.0,7.0,0.62,0.19,0.82,0.29,374,190.0,123.0,22.0,44.0,4.0,40.0,16.0,2,1.0,0.0,9.0,50.0,11.0,4.0,20.0,4.0,45.0,30.0,60.0,15.0,56.0,4.0,100.0,1888,https://www.fotmob.com/en-GB/matches/ukraine-vs-belgium/1uthxy#4043866,Ukraine,3.0,60.0,16.0,0.88,12.0,4.0,1.0,1.0,493,87.0,8.0,7.0,4.0,4.0,0.0,6.0,6.0,0.8,0.08,0.88,0.71,564,233.0,260.0,27.0,60.0,1.0,11.0,18.0,19.0,0.0,1.0,0.0,3.0,75.0,2.0,4.0,10.0,4.0,32.0,20.0,40.0,12.0,44.0,8.0,53.0
Ukraine,2024-06-26T16:00:00.000Z,Stuttgart Arena,Anthony Taylor,"54,000",EURO Grp. E Round 3,3.0,60.0,0.88,12,4,1.0,1.0,493,87.0,8,7,4.0,4.0,0.0,6.0,6.0,0.8,0.08,0.88,0.71,564,233.0,260.0,27.0,60.0,1.0,11.0,18.0,0,1.0,0.0,3.0,75.0,2.0,4.0,10.0,4.0,32.0,20.0,40.0,12.0,44.0,8.0,53.0,1888,https://www.fotmob.com/en-GB/matches/ukraine-vs-belgium/1uthxy#4043866,Belgium,24.0,40.0,19.0,0.82,13.0,4.0,0.0,0.0,313,84.0,9.0,3.0,5.0,4.0,0.0,6.0,7.0,0.62,0.19,0.82,0.29,374,190.0,123.0,22.0,44.0,4.0,40.0,16.0,16.0,2.0,1.0,0.0,9.0,50.0,11.0,4.0,20.0,4.0,45.0,30.0,60.0,15.0,56.0,4.0,100.0
Turkiye,2024-06-26T19:00:00.000Z,Volksparkstadion,István Kovács,"47,683",EURO Grp. F Round 3,34.0,32.0,1.62,12,7,4.0,3.0,160,70.0,16,3,3.0,2.0,0.0,8.0,4.0,0.55,1.06,1.62,1.67,229,94.0,66.0,28.0,44.0,5.0,31.0,19.0,0,5.0,2.0,6.0,67.0,2.0,7.0,19.0,3.0,39.0,22.0,34.0,17.0,49.0,7.0,44.0,1889,https://www.fotmob.com/en-GB/matches/turkiye-vs-czechia/1vsyda#4043872,Czechia,42.0,68.0,25.0,1.46,18.0,5.0,1.0,1.0,447,87.0,9.0,7.0,6.0,7.0,0.0,11.0,7.0,1.37,0.09,1.46,2.32,512,200.0,247.0,25.0,43.0,2.0,15.0,14.0,33.0,1.0,11.0,0.0,11.0,73.0,4.0,3.0,19.0,5.0,60.0,42.0,66.0,18.0,51.0,12.0,67.0
Czechia,2024-06-26T19:00:00.000Z,Volksparkstadion,István Kovács,"47,683",EURO Grp. F Round 3,42.0,68.0,1.46,18,5,1.0,1.0,447,87.0,9,7,6.0,7.0,0.0,11.0,7.0,1.37,0.09,1.46,2.32,512,200.0,247.0,25.0,43.0,2.0,15.0,14.0,1,11.0,0.0,11.0,73.0,4.0,3.0,19.0,5.0,60.0,42.0,66.0,18.0,51.0,12.0,67.0,1889,https://www.fotmob.com/en-GB/matches/turkiye-vs-czechia/1vsyda#4043872,Turkiye,34.0,32.0,33.0,1.62,12.0,7.0,4.0,3.0,160,70.0,16.0,3.0,3.0,2.0,0.0,8.0,4.0,0.55,1.06,1.62,1.67,229,94.0,66.0,28.0,44.0,5.0,31.0,19.0,25.0,0.0,5.0,2.0,6.0,67.0,2.0,7.0,19.0,3.0,39.0,22.0,34.0,17.0,49.0,7.0,44.0
Portugal,2024-06-26T19:00:00.000Z,Arena AufSchalke,Sandro Schärer,"49,616",EURO Grp. F Round 3,74.0,28.0,1.65,7,3,3.0,1.0,206,76.0,6,1,3.0,1.0,0.0,7.0,0.0,0.86,0.0,0.86,1.63,270,146.0,60.0,15.0,33.0,0.0,0.0,14.0,0,1.0,0.0,13.0,62.0,4.0,8.0,26.0,5.0,47.0,40.0,52.0,7.0,37.0,9.0,60.0,1890,https://www.fotmob.com/en-GB/matches/georgia-vs-portugal/2absdc#4043871,Georgia,6.0,72.0,11.0,2.04,22.0,5.0,4.0,4.0,642,93.0,11.0,11.0,9.0,8.0,0.0,13.0,9.0,1.45,0.59,2.04,0.52,690,129.0,513.0,12.0,80.0,8.0,21.0,11.0,30.0,1.0,3.0,0.0,10.0,56.0,8.0,1.0,10.0,1.0,49.0,37.0,48.0,12.0,63.0,13.0,50.0
Georgia,2024-06-26T19:00:00.000Z,Arena AufSchalke,Sandro Schärer,"49,616",EURO Grp. F Round 3,6.0,72.0,2.04,22,5,4.0,4.0,642,93.0,11,11,9.0,8.0,0.0,13.0,9.0,1.45,0.59,2.04,0.52,690,129.0,513.0,12.0,80.0,8.0,21.0,11.0,1,3.0,0.0,10.0,56.0,8.0,1.0,10.0,1.0,49.0,37.0,48.0,12.0,63.0,13.0,50.0,1890,https://www.fotmob.com/en-GB/matches/georgia-vs-portugal/2absdc#4043871,Portugal,74.0,28.0,30.0,1.65,7.0,3.0,3.0,1.0,206,76.0,6.0,1.0,3.0,1.0,0.0,7.0,0.0,0.86,0.0,0.86,1.63,270,146.0,60.0,15.0,33.0,0.0,0.0,14.0,11.0,0.0,1.0,0.0,13.0,62.0,4.0,8.0,26.0,5.0,47.0,40.0,52.0,7.0,37.0,9.0,60.0
Slovenia,2024-07-01T19:00:00.000Z,Frankfurt Arena,Daniele Orsato,"46,576",EURO Round of 16,6.0,72.0,1.97,20,6,1.0,1.0,679,88.0,8,11,8.0,6.0,2.0,11.0,9.0,0.67,0.51,1.18,1.44,770,308.0,371.0,29.0,53.0,11.0,28.0,24.0,4,1.0,0.0,16.0,70.0,12.0,2.0,25.0,2.0,83.0,61.0,56.0,22.0,48.0,22.0,55.0,1891,https://www.fotmob.com/en-GB/matches/slovenia-vs-portugal/1nlger#4043974,Portugal,57.0,28.0,38.0,0.6,10.0,2.0,1.0,1.0,187,61.0,17.0,4.0,6.0,2.0,0.0,3.0,7.0,0.43,0.18,0.6,0.53,305,96.0,91.0,24.0,32.0,2.0,22.0,25.0,10.0,6.0,5.0,0.0,22.0,61.0,9.0,6.0,37.0,6.0,72.0,48.0,44.0,24.0,52.0,7.0,41.0
Portugal,2024-07-01T19:00:00.000Z,Frankfurt Arena,Daniele Orsato,"46,576",EURO Round of 16,57.0,28.0,0.6,10,2,1.0,1.0,187,61.0,17,4,6.0,2.0,0.0,3.0,7.0,0.43,0.18,0.6,0.53,305,96.0,91.0,24.0,32.0,2.0,22.0,25.0,6,5.0,0.0,22.0,61.0,9.0,6.0,37.0,6.0,72.0,48.0,44.0,24.0,52.0,7.0,41.0,1891,https://www.fotmob.com/en-GB/matches/slovenia-vs-portugal/1nlger#4043974,Slovenia,6.0,72.0,10.0,1.97,20.0,6.0,1.0,1.0,679,88.0,8.0,11.0,8.0,6.0,2.0,11.0,9.0,0.67,0.51,1.18,1.44,770,308.0,371.0,29.0,53.0,11.0,28.0,24.0,38.0,4.0,1.0,0.0,16.0,70.0,12.0,2.0,25.0,2.0,83.0,61.0,56.0,22.0,48.0,22.0,55.0
Czechia,2024-06-22T13:00:00.000Z,Volksparkstadion,Daniel Siebert,"46,524",EURO Grp. F Round 2,74.0,38.0,1.11,5,1,2.0,1.0,246,79.0,12,5,3.0,1.0,0.0,3.0,2.0,0.33,0.28,0.33,0.99,310,131.0,115.0,19.0,40.0,0.0,0.0,13.0,0,4.0,0.0,13.0,68.0,5.0,7.0,45.0,11.0,54.0,43.0,55.0,11.0,34.0,9.0,41.0,1892,https://www.fotmob.com/en-GB/matches/georgia-vs-czechia/2bo3qu#4043869,Georgia,34.0,62.0,13.0,3.07,27.0,12.0,4.0,3.0,430,87.0,17.0,11.0,8.0,7.0,1.0,15.0,12.0,1.19,1.87,3.07,4.0,493,150.0,280.0,15.0,45.0,9.0,20.0,18.0,27.0,1.0,5.0,0.0,16.0,73.0,3.0,1.0,19.0,0.0,56.0,35.0,45.0,21.0,66.0,3.0,21.0
Georgia,2024-06-22T13:00:00.000Z,Volksparkstadion,Daniel Siebert,"46,524",EURO Grp. F Round 2,34.0,62.0,3.07,27,12,4.0,3.0,430,87.0,17,11,8.0,7.0,1.0,15.0,12.0,1.19,1.87,3.07,4.0,493,150.0,280.0,15.0,45.0,9.0,20.0,18.0,1,5.0,0.0,16.0,73.0,3.0,1.0,19.0,0.0,56.0,35.0,45.0,21.0,66.0,3.0,21.0,1892,https://www.fotmob.com/en-GB/matches/georgia-vs-czechia/2bo3qu#4043869,Czechia,74.0,38.0,27.0,1.11,5.0,1.0,2.0,1.0,246,79.0,12.0,5.0,3.0,1.0,0.0,3.0,2.0,0.33,0.28,0.33,0.99,310,131.0,115.0,19.0,40.0,0.0,0.0,13.0,13.0,0.0,4.0,0.0,13.0,68.0,5.0,7.0,45.0,11.0,54.0,43.0,55.0,11.0,34.0,9.0,41.0
Portugal,2024-06-22T16:00:00.000Z,BVB Stadion Dortmund,Felix Zwayer,"61,047",EURO Grp. F Round 2,42.0,44.0,0.72,11,3,1.0,1.0,373,86.0,16,9,4.0,4.0,0.0,4.0,7.0,0.63,0.09,0.72,0.72,433,210.0,163.0,18.0,47.0,2.0,13.0,11.0,0,3.0,0.0,10.0,48.0,8.0,2.0,13.0,1.0,44.0,38.0,49.0,6.0,38.0,10.0,63.0,1893,https://www.fotmob.com/en-GB/matches/turkiye-vs-portugal/1ulh9j#4043870,Turkiye,6.0,56.0,13.0,1.86,12.0,3.0,3.0,1.0,505,89.0,8.0,1.0,7.0,2.0,0.0,9.0,3.0,1.86,0.0,1.86,1.63,566,293.0,212.0,18.0,53.0,6.0,43.0,17.0,33.0,4.0,2.0,0.0,6.0,40.0,9.0,4.0,18.0,3.0,49.0,39.0,51.0,10.0,63.0,8.0,36.0
Turkiye,2024-06-22T16:00:00.000Z,BVB Stadion Dortmund,Felix Zwayer,"61,047",EURO Grp. F Round 2,6.0,56.0,1.86,12,3,3.0,1.0,505,89.0,8,1,7.0,2.0,0.0,9.0,3.0,1.86,0.0,1.86,1.63,566,293.0,212.0,18.0,53.0,6.0,43.0,17.0,4,2.0,0.0,6.0,40.0,9.0,4.0,18.0,3.0,49.0,39.0,51.0,10.0,63.0,8.0,36.0,1893,https://www.fotmob.com/en-GB/matches/turkiye-vs-portugal/1ulh9j#4043870,Portugal,42.0,44.0,33.0,0.72,11.0,3.0,1.0,1.0,373,86.0,16.0,9.0,4.0,4.0,0.0,4.0,7.0,0.63,0.09,0.72,0.72,433,210.0,163.0,18.0,47.0,2.0,13.0,11.0,13.0,0.0,3.0,0.0,10.0,48.0,8.0,2.0,13.0,1.0,44.0,38.0,49.0,6.0,38.0,10.0,63.0
Romania,2024-06-22T19:00:00.000Z,Cologne Stadium,Szymon Marciniak,"42,535",EURO Grp. E Round 2,3.0,55.0,1.76,20,9,3.0,2.0,365,85.0,9,7,5.0,6.0,0.0,14.0,6.0,1.52,0.23,1.76,3.21,431,173.0,192.0,32.0,64.0,1.0,8.0,25.0,5,1.0,0.0,12.0,67.0,7.0,3.0,22.0,4.0,53.0,39.0,56.0,14.0,64.0,10.0,48.0,1894,https://www.fotmob.com/en-GB/matches/belgium-vs-romania/2odx8v#4043864,Belgium,47.0,45.0,42.0,0.94,14.0,5.0,2.0,2.0,286,81.0,11.0,7.0,7.0,2.0,0.0,7.0,7.0,0.63,0.31,0.94,0.83,352,135.0,151.0,21.0,47.0,4.0,33.0,23.0,19.0,1.0,2.0,0.0,9.0,43.0,4.0,6.0,24.0,7.0,39.0,31.0,44.0,8.0,36.0,1.0,17.0
Belgium,2024-06-22T19:00:00.000Z,Cologne Stadium,Szymon Marciniak,"42,535",EURO Grp. E Round 2,47.0,45.0,0.94,14,5,2.0,2.0,286,81.0,11,7,7.0,2.0,0.0,7.0,7.0,0.63,0.31,0.94,0.83,352,135.0,151.0,21.0,47.0,4.0,33.0,23.0,1,2.0,0.0,9.0,43.0,4.0,6.0,24.0,7.0,39.0,31.0,44.0,8.0,36.0,1.0,17.0,1894,https://www.fotmob.com/en-GB/matches/belgium-vs-romania/2odx8v#4043864,Romania,3.0,55.0,19.0,1.76,20.0,9.0,3.0,2.0,365,85.0,9.0,7.0,5.0,6.0,0.0,14.0,6.0,1.52,0.23,1.76,3.21,431,173.0,192.0,32.0,64.0,1.0,8.0,25.0,42.0,5.0,1.0,0.0,12.0,67.0,7.0,3.0,22.0,4.0,53.0,39.0,56.0,14.0,64.0,10.0,48.0
Hungary,2024-06-23T19:00:00.000Z,Stuttgart Arena,Facundo Raúl Tello Figueroa,"54,000",EURO Grp. A Round 3,39.0,58.0,0.17,4,0,0.0,0.0,411,82.0,16,2,1.0,3.0,0.0,2.0,2.0,0.07,0.1,0.17,0.19,501,242.0,169.0,25.0,45.0,6.0,32.0,18.0,3,1.0,0.0,5.0,42.0,6.0,2.0,26.0,4.0,67.0,30.0,45.0,37.0,64.0,7.0,54.0,1895,https://www.fotmob.com/en-GB/matches/scotland-vs-hungary/2eoi0x#4043842,Scotland,27.0,42.0,16.0,1.22,14.0,5.0,3.0,2.0,259,73.0,13.0,6.0,7.0,2.0,2.0,8.0,6.0,0.95,0.28,1.22,1.31,357,146.0,113.0,23.0,33.0,2.0,11.0,23.0,21.0,5.0,5.0,0.0,9.0,45.0,6.0,3.0,15.0,0.0,57.0,36.0,55.0,21.0,36.0,3.0,25.0
Scotland,2024-06-23T19:00:00.000Z,Stuttgart Arena,Facundo Raúl Tello Figueroa,"54,000",EURO Grp. A Round 3,27.0,42.0,1.22,14,5,3.0,2.0,259,73.0,13,6,7.0,2.0,2.0,8.0,6.0,0.95,0.28,1.22,1.31,357,146.0,113.0,23.0,33.0,2.0,11.0,23.0,5,5.0,0.0,9.0,45.0,6.0,3.0,15.0,0.0,57.0,36.0,55.0,21.0,36.0,3.0,25.0,1895,https://www.fotmob.com/en-GB/matches/scotland-vs-hungary/2eoi0x#4043842,Hungary,39.0,58.0,21.0,0.17,4.0,0.0,0.0,0.0,411,82.0,16.0,2.0,1.0,3.0,0.0,2.0,2.0,0.07,0.1,0.17,0.19,501,242.0,169.0,25.0,45.0,6.0,32.0,18.0,16.0,3.0,1.0,0.0,5.0,42.0,6.0,2.0,26.0,4.0,67.0,30.0,45.0,37.0,64.0,7.0,54.0
Germany,2024-06-23T19:00:00.000Z,Frankfurt Arena,Daniele Orsato,"46,685",EURO Grp. A Round 3,19.0,34.0,0.6,4,3,1.0,0.0,262,79.0,14,2,1.0,0.0,0.0,1.0,3.0,0.6,0.0,0.6,1.58,331,145.0,117.0,18.0,50.0,0.0,0.0,18.0,2,3.0,0.0,9.0,53.0,8.0,5.0,16.0,2.0,38.0,30.0,43.0,8.0,50.0,3.0,27.0,1896,https://www.fotmob.com/en-GB/matches/switzerland-vs-germany/1xkrlq#4043841,Switzerland,16.0,66.0,10.0,1.56,18.0,3.0,3.0,2.0,571,90.0,12.0,9.0,10.0,5.0,1.0,12.0,6.0,0.97,0.59,1.56,1.0,636,264.0,307.0,20.0,50.0,8.0,30.0,12.0,39.0,2.0,1.0,0.0,9.0,53.0,7.0,0.0,11.0,2.0,48.0,40.0,57.0,8.0,50.0,10.0,67.0
Switzerland,2024-06-23T19:00:00.000Z,Frankfurt Arena,Daniele Orsato,"46,685",EURO Grp. A Round 3,16.0,66.0,1.56,18,3,3.0,2.0,571,90.0,12,9,10.0,5.0,1.0,12.0,6.0,0.97,0.59,1.56,1.0,636,264.0,307.0,20.0,50.0,8.0,30.0,12.0,2,1.0,0.0,9.0,53.0,7.0,0.0,11.0,2.0,48.0,40.0,57.0,8.0,50.0,10.0,67.0,1896,https://www.fotmob.com/en-GB/matches/switzerland-vs-germany/1xkrlq#4043841,Germany,19.0,34.0,39.0,0.6,4.0,3.0,1.0,0.0,262,79.0,14.0,2.0,1.0,0.0,0.0,1.0,3.0,0.6,0.0,0.6,1.58,331,145.0,117.0,18.0,50.0,0.0,0.0,18.0,10.0,2.0,3.0,0.0,9.0,53.0,8.0,5.0,16.0,2.0,38.0,30.0,43.0,8.0,50.0,3.0,27.0
