opp,datetime,stadium,attribute_3,attribute_4,competition,ranking,possession,expected_goals_(xg),total_shots,shots_on_target,big_chances,big_chances_missed,accurate_passes,accurate_passes_pc,fouls_committed,corners,shots_off_target,blocked_shots,hit_woodwork,shots_inside_box,shots_outside_box,xg_open_play,xg_set_play,non-penalty_xg,xg_on_target_(xgot),passes,own_half,opposition_half,accurate_long_balls,accurate_long_balls_pc,accurate_crosses,accurate_crosses_pc,throws,offsides,yellow_cards,red_cards,tackles_won,tackles_won_pc,interceptions,blocks,clearances,keeper_saves,duels_won,ground_duels_won,ground_duels_won_pc,aerial_duels_won,aerial_duels_won_pc,successful_dribbles,successful_dribbles_pc,game_id,url,team,opp_ranking,opp_possession,touches_in_opposition_box,conc_expected_goals_(xg),conc_total_shots,conc_shots_on_target,conc_big_chances,conc_big_chances_missed,conc_accurate_passes,conc_accurate_passes_pc,conc_fouls_committed,conc_corners,conc_shots_off_target,conc_blocked_shots,conc_hit_woodwork,conc_shots_inside_box,conc_shots_outside_box,conc_xg_open_play,conc_xg_set_play,conc_non-penalty_xg,conc_xg_on_target_(xgot),conc_passes,conc_own_half,conc_opposition_half,conc_accurate_long_balls,conc_accurate_long_balls_pc,conc_accurate_crosses,conc_accurate_crosses_pc,conc_throws,conc_touches_in_opposition_box,conc_offsides,conc_yellow_cards,conc_red_cards,conc_tackles_won,conc_tackles_won_pc,conc_interceptions,conc_blocks,conc_clearances,conc_keeper_saves,conc_duels_won,conc_ground_duels_won,conc_ground_duels_won_pc,conc_aerial_duels_won,conc_aerial_duels_won_pc,conc_successful_dribbles,conc_successful_dribbles_pc
Canada,2024-06-21T00:00:00.000Z,Mercedes-Benz Stadium,Jesús Valenzuela Sáez,"70,564",Copa America Grp. A Round 1,1,64,3.02,19,9,9,7,547,91,15,7,7,3,0,15,4,2.39,0.64,3.02,2.95,604,344,203,35,69,3,30,23,1,2,0,14,74,8,4,10,2,40,34,43,6,60,6,29,1052,https://www.fotmob.com/en-GB/matches/canada-vs-argentina/1an224#4407860,Argentina,48,36,37,1.16,10,2,2,2,265,81,9,4,4,4,0,6,4,0.54,0.62,1.16,0.15,327,152,113,14,52,4,44,10,18,1,2,0,16,55,7,4,18,6,50,46,58,4,40,5,45
Argentina,2024-06-21T00:00:00.000Z,Mercedes-Benz Stadium,Jesús Valenzuela Sáez,"70,564",Copa America Grp. A Round 1,48,36,1.16,10,2,2,2,265,81,9,4,4,4,0,6,4,0.54,0.62,1.16,0.15,327,152,113,14,52,4,44,10,1,2,0,16,55,7,4,18,6,50,46,58,4,40,5,45,1052,https://www.fotmob.com/en-GB/matches/canada-vs-argentina/1an224#4407860,Canada,1,64,18,3.02,19,9,9,7,547,91,15,7,7,3,0,15,4,2.39,0.64,3.02,2.95,604,344,203,35,69,3,30,23,37,1,2,0,14,74,8,4,10,2,40,34,43,6,60,6,29
Chile,2024-06-22T00:00:00.000Z,AT&T Stadium,Wilton Pereira Sampaio,"43,030",Copa America Grp. A Round 1,31,35,0.75,7,4,1,1,183,67,18,1,2,1,0,4,3,0.23,0.52,0.75,1.02,274,82,101,19,33,4,31,25,2,1,0,18,72,12,4,18,1,70,49,55,21,44,7,35,1053,https://www.fotmob.com/en-GB/matches/peru-vs-chile/2031k6#4377170,Peru,40,65,13,1.02,11,1,1,1,419,81,19,3,6,4,0,7,4,0.96,0.06,1.02,0.06,517,260,159,24,46,3,30,20,22,2,3,0,15,79,8,1,10,4,67,40,45,27,56,5,28
Peru,2024-06-22T00:00:00.000Z,AT&T Stadium,Wilton Pereira Sampaio,"43,030",Copa America Grp. A Round 1,40,65,1.02,11,1,1,1,419,81,19,3,6,4,0,7,4,0.96,0.06,1.02,0.06,517,260,159,24,46,3,30,20,2,3,0,15,79,8,1,10,4,67,40,45,27,56,5,28,1053,https://www.fotmob.com/en-GB/matches/peru-vs-chile/2031k6#4377170,Chile,31,35,22,0.75,7,4,1,1,183,67,18,1,2,1,0,4,3,0.23,0.52,0.75,1.02,274,82,101,19,33,4,31,25,13,2,1,0,18,72,12,4,18,1,70,49,55,21,44,7,35
Venezuela,2024-06-22T22:00:00.000Z,Levi's Stadium,Wilmar Alexander Roldán Pérez,"29,864",Copa America Grp. B Round 1,30,34,0.86,9,4,2,2,178,71,20,3,4,1,0,4,5,0.48,0.38,0.86,0.57,252,91,87,20,34,5,29,19,1,2,1,6,33,10,4,28,3,57,40,48,17,38,10,50,1054,https://www.fotmob.com/en-GB/matches/venezuela-vs-ecuador/1akn65#4377176,Ecuador,54,66,13,1.69,14,5,4,3,420,86,14,5,5,4,0,8,6,1.00,0.68,1.69,2.20,487,173,247,31,62,5,18,24,34,3,2,0,10,67,5,1,19,4,71,43,52,28,62,9,60
Ecuador,2024-06-22T22:00:00.000Z,Levi's Stadium,Wilmar Alexander Roldán Pérez,"29,864",Copa America Grp. B Round 1,54,66,1.69,14,5,4,3,420,86,14,5,5,4,0,8,6,1.00,0.68,1.69,2.20,487,173,247,31,62,5,18,24,3,2,0,10,67,5,1,19,4,71,43,52,28,62,9,60,1054,https://www.fotmob.com/en-GB/matches/venezuela-vs-ecuador/1akn65#4377176,Venezuela,30,34,34,0.86,9,4,2,2,178,71,20,3,4,1,0,4,5,0.48,0.38,0.86,0.57,252,91,87,20,34,5,29,19,13,1,2,1,6,33,10,4,28,3,57,40,48,17,38,10,50
Jamaica,2024-06-23T01:00:00.000Z,NRG Stadium,Ismail Elfath,"53,763",Copa America Grp. B Round 1,15,61,0.97,20,9,1,1,426,82,8,7,6,5,0,9,11,0.68,0.29,0.97,1.62,520,190,236,18,32,5,23,22,1,0,0,11,61,11,3,30,4,53,31,46,22,48,6,33,1055,https://www.fotmob.com/en-GB/matches/jamaica-vs-mexico/1an228#4377175,Mexico,53,39,30,0.51,13,4,0,0,234,74,7,6,5,4,0,3,10,0.32,0.19,0.51,0.34,318,143,91,24,38,5,26,21,15,3,0,0,13,68,10,5,35,8,61,37,54,24,52,10,67
Mexico,2024-06-23T01:00:00.000Z,NRG Stadium,Ismail Elfath,"53,763",Copa America Grp. B Round 1,53,39,0.51,13,4,0,0,234,74,7,6,5,4,0,3,10,0.32,0.19,0.51,0.34,318,143,91,24,38,5,26,21,3,0,0,13,68,10,5,35,8,61,37,54,24,52,10,67,1055,https://www.fotmob.com/en-GB/matches/jamaica-vs-mexico/1an228#4377175,Jamaica,15,61,15,0.97,20,9,1,1,426,82,8,7,6,5,0,9,11,0.68,0.29,0.97,1.62,520,190,236,18,32,5,23,22,30,1,0,0,11,61,11,3,30,4,53,31,46,22,48,6,33
Bolivia,2024-06-23T22:00:00.000Z,AT&T Stadium,Maurizio Mariani,"47,873",Copa America Grp. C Round 1,11,61,2.51,20,8,3,3,430,83,8,7,6,6,0,15,5,2.35,0.17,2.51,3.39,518,222,208,30,48,6,24,22,1,1,0,12,55,8,1,10,3,55,44,60,11,50,7,44,1056,https://www.fotmob.com/en-GB/matches/bolivia-vs-usa/1alg4q#4377205,USA,84,39,35,0.18,6,3,0,0,274,80,17,1,2,1,0,0,6,0.14,0.03,0.18,0.21,342,172,102,19,42,2,17,28,1,1,3,0,6,43,16,5,28,6,40,29,40,11,50,7,50
USA,2024-06-23T22:00:00.000Z,AT&T Stadium,Maurizio Mariani,"47,873",Copa America Grp. C Round 1,84,39,0.18,6,3,0,0,274,80,17,1,2,1,0,0,6,0.14,0.03,0.18,0.21,342,172,102,19,42,2,17,28,1,3,0,6,43,16,5,28,6,40,29,40,11,50,7,50,1056,https://www.fotmob.com/en-GB/matches/bolivia-vs-usa/1alg4q#4377205,Bolivia,11,61,1,2.51,20,8,3,3,430,83,8,7,6,6,0,15,5,2.35,0.17,2.51,3.39,518,222,208,30,48,6,24,22,35,1,1,0,12,55,8,1,10,3,55,44,60,11,50,7,44
Panama,2024-06-24T01:00:00.000Z,Hard Rock Stadium,Piero Maza Gomez,"33,425",Copa America Grp. C Round 1,14,55,1.55,20,7,3,3,315,80,12,9,8,5,0,12,8,1.40,0.15,1.55,1.95,392,135,180,30,58,11,41,23,3,0,0,9,45,7,0,15,2,57,35,48,22,79,6,67,1057,https://www.fotmob.com/en-GB/matches/uruguay-vs-panama/14vs7r#4377204,Uruguay,43,45,29,0.56,10,3,1,1,260,78,9,3,7,0,0,4,6,0.33,0.23,0.56,0.94,332,127,133,14,31,0,0,18,15,1,1,0,9,75,7,4,23,4,44,38,52,6,21,14,67
Uruguay,2024-06-24T01:00:00.000Z,Hard Rock Stadium,Piero Maza Gomez,"33,425",Copa America Grp. C Round 1,43,45,0.56,10,3,1,1,260,78,9,3,7,0,0,4,6,0.33,0.23,0.56,0.94,332,127,133,14,31,0,0,18,1,1,0,9,75,7,4,23,4,44,38,52,6,21,14,67,1057,https://www.fotmob.com/en-GB/matches/uruguay-vs-panama/14vs7r#4377204,Panama,14,55,15,1.55,20,7,3,3,315,80,12,9,8,5,0,12,8,1.40,0.15,1.55,1.95,392,135,180,30,58,11,41,23,29,3,0,0,9,45,7,0,15,2,57,35,48,22,79,6,67
Paraguay,2024-06-24T22:00:00.000Z,NRG Stadium,Darío Herrera,"67,059",Copa America Grp. D Round 1,12,68,0.71,11,3,1,0,439,83,10,3,6,2,0,9,2,0.52,0.19,0.71,0.61,529,254,185,24,39,6,32,13,1,1,0,13,62,6,2,17,2,75,53,55,22,50,17,68,1058,https://www.fotmob.com/en-GB/matches/paraguay-vs-colombia/1utthz#4377210,Colombia,58,32,21,0.81,11,3,3,2,161,64,18,3,6,2,0,3,8,0.46,0.35,0.81,1.26,251,99,62,20,34,3,30,23,19,2,2,0,11,52,13,2,21,1,65,43,45,22,50,12,52
Colombia,2024-06-24T22:00:00.000Z,NRG Stadium,Darío Herrera,"67,059",Copa America Grp. D Round 1,58,32,0.81,11,3,3,2,161,64,18,3,6,2,0,3,8,0.46,0.35,0.81,1.26,251,99,62,20,34,3,30,23,2,2,0,11,52,13,2,21,1,65,43,45,22,50,12,52,1058,https://www.fotmob.com/en-GB/matches/paraguay-vs-colombia/1utthz#4377210,Paraguay,12,68,19,0.71,11,3,1,0,439,83,10,3,6,2,0,9,2,0.52,0.19,0.71,0.61,529,254,185,24,39,6,32,13,21,1,1,0,13,62,6,2,17,2,75,53,55,22,50,17,68
Costa Rica,2024-06-25T01:00:00.000Z,SoFi Stadium,César Arturo Ramos Palazuelos,"67,158",Copa America Grp. D Round 1,4,74,1.71,19,3,1,1,630,91,13,9,12,4,1,14,5,1.56,0.15,1.71,0.97,695,220,410,39,75,5,17,19,3,1,0,18,69,7,2,7,0,57,47,56,10,59,11,58,1059,https://www.fotmob.com/en-GB/matches/costa-rica-vs-brazil/1un2w9#4407876,Brazil,52,26,50,0.03,2,0,0,0,185,74,10,1,0,2,0,0,2,0.03,0.01,0.03,0.00,249,136,49,15,29,1,14,6,2,0,2,0,9,47,8,4,34,4,44,37,44,7,41,6,33
Brazil,2024-06-25T01:00:00.000Z,SoFi Stadium,César Arturo Ramos Palazuelos,"67,158",Copa America Grp. D Round 1,52,26,0.03,2,0,0,0,185,74,10,1,0,2,0,0,2,0.03,0.01,0.03,0.00,249,136,49,15,29,1,14,6,0,2,0,9,47,8,4,34,4,44,37,44,7,41,6,33,1059,https://www.fotmob.com/en-GB/matches/costa-rica-vs-brazil/1un2w9#4407876,Costa Rica,4,74,2,1.71,19,3,1,1,630,91,13,9,12,4,1,14,5,1.56,0.15,1.71,0.97,695,220,410,39,75,5,17,19,50,3,1,0,18,69,7,2,7,0,57,47,56,10,59,11,58
Canada,2024-06-25T22:00:00.000Z,Children's Mercy Park,Mario Alberto Escobar Toca,"15,625",Copa America Grp. A Round 2,31,49,0.81,9,4,1,1,251,72,17,2,3,2,0,3,6,0.66,0.15,0.81,1.00,347,120,131,21,38,1,7,26,3,0,1,19,61,12,0,11,1,70,50,51,20,67,5,26,1060,https://www.fotmob.com/en-GB/matches/peru-vs-canada/144a66#4407861,Peru,48,51,18,1.78,5,2,5,4,282,78,14,1,3,0,0,5,0,1.78,0.00,1.78,1.13,363,128,154,20,41,5,31,14,20,1,1,0,9,35,2,1,29,4,58,48,49,10,33,5,29
Peru,2024-06-25T22:00:00.000Z,Children's Mercy Park,Mario Alberto Escobar Toca,"15,625",Copa America Grp. A Round 2,48,51,1.78,5,2,5,4,282,78,14,1,3,0,0,5,0,1.78,0.00,1.78,1.13,363,128,154,20,41,5,31,14,1,1,0,9,35,2,1,29,4,58,48,49,10,33,5,29,1060,https://www.fotmob.com/en-GB/matches/peru-vs-canada/144a66#4407861,Canada,31,49,20,0.81,9,4,1,1,251,72,17,2,3,2,0,3,6,0.66,0.15,0.81,1.00,347,120,131,21,38,1,7,26,18,3,0,1,19,61,12,0,11,1,70,50,51,20,67,5,26
Argentina,2024-06-26T01:00:00.000Z,MetLife Stadium,Andrés Matonte,"81,106",Copa America Grp. A Round 2,40,39,0.12,3,3,0,0,273,77,12,0,0,0,0,1,2,0.12,0.00,0.12,0.13,355,156,117,19,37,0,0,21,1,2,0,13,59,6,6,17,8,50,43,48,7,41,12,55,1061,https://www.fotmob.com/en-GB/matches/argentina-vs-chile/28qplg#4377171,Chile,1,61,7,2.72,22,9,5,4,482,87,9,11,7,6,2,14,8,1.33,1.38,2.72,3.64,551,240,242,14,48,5,33,17,31,1,0,0,19,79,8,0,7,3,57,47,52,10,59,11,50
Chile,2024-06-26T01:00:00.000Z,MetLife Stadium,Andrés Matonte,"81,106",Copa America Grp. A Round 2,1,61,2.72,22,9,5,4,482,87,9,11,7,6,2,14,8,1.33,1.38,2.72,3.64,551,240,242,14,48,5,33,17,1,0,0,19,79,8,0,7,3,57,47,52,10,59,11,50,1061,https://www.fotmob.com/en-GB/matches/argentina-vs-chile/28qplg#4377171,Argentina,40,39,31,0.12,3,3,0,0,273,77,12,0,0,0,0,1,2,0.12,0.00,0.12,0.13,355,156,117,19,37,0,0,21,7,1,2,0,13,59,6,6,17,8,50,43,48,7,41,12,55
Jamaica,2024-06-26T22:00:00.000Z,Allegiant Stadium,Cristián Marcelo Garay Reyes,"24,074",Copa America Grp. B Round 2,30,45,2.45,24,4,4,2,210,76,8,7,8,12,0,14,10,1.32,0.35,1.66,2.79,275,98,112,29,52,6,35,18,2,0,0,10,53,12,2,24,2,60,41,59,19,54,7,58,1062,https://www.fotmob.com/en-GB/matches/jamaica-vs-ecuador/1am938#4377177,Ecuador,53,55,27,0.81,7,4,2,1,255,77,18,8,1,2,0,5,2,0.24,0.57,0.81,0.97,332,157,98,19,40,4,19,15,15,0,4,0,9,64,11,11,23,1,44,28,41,16,46,6,35
Ecuador,2024-06-26T22:00:00.000Z,Allegiant Stadium,Cristián Marcelo Garay Reyes,"24,074",Copa America Grp. B Round 2,53,55,0.81,7,4,2,1,255,77,18,8,1,2,0,5,2,0.24,0.57,0.81,0.97,332,157,98,19,40,4,19,15,0,4,0,9,64,11,11,23,1,44,28,41,16,46,6,35,1062,https://www.fotmob.com/en-GB/matches/jamaica-vs-ecuador/1am938#4377177,Jamaica,30,45,15,2.45,24,4,4,2,210,76,8,7,8,12,0,14,10,1.32,0.35,1.66,2.79,275,98,112,29,52,6,35,18,27,2,0,0,10,53,12,2,24,2,60,41,59,19,54,7,58
Colombia,2024-07-03T01:00:00.000Z,Levi's Stadium,Jesús Valenzuela Sáez,"70,971",Copa America Grp. D Round 3,4,51,0.29,7,3,0,0,343,81,14,6,2,2,0,1,6,0.14,0.16,0.29,0.79,422,241,102,31,50,1,10,15,1,3,0,21,72,10,1,17,5,64,53,54,11,55,7,44,1063,https://www.fotmob.com/en-GB/matches/brazil-vs-colombia/296xs5#4377212,Brazil,12,49,22,1.45,13,6,3,2,337,84,19,5,6,1,1,8,5,1.04,0.41,1.45,0.91,401,179,158,8,24,4,25,21,18,2,2,0,15,68,7,2,16,2,54,45,46,9,45,10,42
Brazil,2024-07-03T01:00:00.000Z,Levi's Stadium,Jesús Valenzuela Sáez,"70,971",Copa America Grp. D Round 3,12,49,1.45,13,6,3,2,337,84,19,5,6,1,1,8,5,1.04,0.41,1.45,0.91,401,179,158,8,24,4,25,21,2,2,0,15,68,7,2,16,2,54,45,46,9,45,10,42,1063,https://www.fotmob.com/en-GB/matches/brazil-vs-colombia/296xs5#4377212,Colombia,4,51,18,0.29,7,3,0,0,343,81,14,6,2,2,0,1,6,0.14,0.16,0.29,0.79,422,241,102,31,50,1,10,15,22,1,3,0,21,72,10,1,17,5,64,53,54,11,55,7,44
Paraguay,2024-07-03T01:00:00.000Z,Q2 Stadium,Yael Falcón Pérez,"12,765",Copa America Grp. D Round 3,52,32,0.40,2,2,1,0,172,67,11,1,0,0,0,1,1,0.02,0.38,0.40,1.21,256,116,56,20,34,2,67,14,5,3,0,8,50,8,5,29,5,48,35,52,13,43,5,42,1064,https://www.fotmob.com/en-GB/matches/costa-rica-vs-paraguay/1hox8b#4407878,Costa Rica,58,68,4,1.20,17,6,1,1,435,84,17,6,6,5,0,8,9,0.51,0.69,1.20,1.41,517,190,245,25,51,7,37,26,17,1,3,0,8,62,16,0,11,0,49,32,48,17,57,9,64
Costa Rica,2024-07-03T01:00:00.000Z,Q2 Stadium,Yael Falcón Pérez,"12,765",Copa America Grp. D Round 3,58,68,1.20,17,6,1,1,435,84,17,6,6,5,0,8,9,0.51,0.69,1.20,1.41,517,190,245,25,51,7,37,26,1,3,0,8,62,16,0,11,0,49,32,48,17,57,9,64,1064,https://www.fotmob.com/en-GB/matches/costa-rica-vs-paraguay/1hox8b#4407878,Paraguay,52,32,17,0.40,2,2,1,0,172,67,11,1,0,0,0,1,1,0.02,0.38,0.40,1.21,256,116,56,20,34,2,67,14,4,5,3,0,8,50,8,5,29,5,48,35,52,13,43,5,42
Mexico,2024-06-27T01:00:00.000Z,SoFi Stadium,Raphael Claus,"72,773",Copa America Grp. B Round 2,54,39,1.17,10,2,1,0,233,73,7,2,4,4,1,3,7,0.37,0.02,0.39,1.07,321,117,116,19,32,0,0,16,4,2,0,19,73,15,7,45,5,64,44,59,20,56,9,60,1065,https://www.fotmob.com/en-GB/matches/venezuela-vs-mexico/1alg4n#4377178,Venezuela,15,61,12,2.88,18,5,5,5,397,81,12,7,5,8,0,15,3,1.90,0.19,2.09,2.82,489,208,189,25,53,4,17,21,45,2,2,0,10,63,6,3,12,1,47,31,41,16,44,9,36
Venezuela,2024-06-27T01:00:00.000Z,SoFi Stadium,Raphael Claus,"72,773",Copa America Grp. B Round 2,15,61,2.88,18,5,5,5,397,81,12,7,5,8,0,15,3,1.90,0.19,2.09,2.82,489,208,189,25,53,4,17,21,2,2,0,10,63,6,3,12,1,47,31,41,16,44,9,36,1065,https://www.fotmob.com/en-GB/matches/venezuela-vs-mexico/1alg4n#4377178,Mexico,54,39,45,1.17,10,2,1,0,233,73,7,2,4,4,1,3,7,0.37,0.02,0.39,1.07,321,117,116,19,32,0,0,16,12,4,2,0,19,73,15,7,45,5,64,44,59,20,56,9,60
USA,2024-06-27T22:00:00.000Z,Mercedes-Benz Stadium,Iván Arcides Barton Cisneros,"59,145",Copa America Grp. C Round 2,43,74,0.77,13,4,1,0,465,86,19,3,2,7,0,6,7,0.71,0.06,0.77,0.93,540,169,296,23,51,6,29,19,2,3,1,3,50,4,0,17,2,40,18,40,22,61,8,80,1066,https://www.fotmob.com/en-GB/matches/panama-vs-usa/1bj4sz#4377207,Panama,11,26,27,1.08,6,3,1,1,114,59,4,0,3,0,1,6,0,0.75,0.33,1.08,1.22,192,71,43,15,23,4,44,19,13,3,2,1,5,71,7,7,17,2,41,27,60,14,39,3,50
Panama,2024-06-27T22:00:00.000Z,Mercedes-Benz Stadium,Iván Arcides Barton Cisneros,"59,145",Copa America Grp. C Round 2,11,26,1.08,6,3,1,1,114,59,4,0,3,0,1,6,0,0.75,0.33,1.08,1.22,192,71,43,15,23,4,44,19,3,2,1,5,71,7,7,17,2,41,27,60,14,39,3,50,1066,https://www.fotmob.com/en-GB/matches/panama-vs-usa/1bj4sz#4377207,USA,43,74,13,0.77,13,4,1,0,465,86,19,3,2,7,0,6,7,0.71,0.06,0.77,0.93,540,169,296,23,51,6,29,19,27,2,3,1,3,50,4,0,17,2,40,18,40,22,61,8,80
Bolivia,2024-06-28T01:00:00.000Z,MetLife Stadium,Juan Gabriel Benítez,"48,033",Copa America Grp. C Round 2,14,60,2.93,18,9,8,4,413,85,12,4,4,5,1,15,3,1.58,1.35,2.93,3.89,485,165,248,37,71,7,37,22,3,0,0,27,77,7,1,8,1,80,63,61,17,63,16,50,1067,https://www.fotmob.com/en-GB/matches/uruguay-vs-bolivia/140jw2#4377206,Uruguay,84,40,43,0.06,4,1,0,0,269,81,14,3,2,1,0,2,2,0.02,0.04,0.06,0.04,331,209,60,17,37,3,38,20,4,0,1,0,13,57,8,5,20,4,50,40,39,10,37,7,37
Uruguay,2024-06-28T01:00:00.000Z,MetLife Stadium,Juan Gabriel Benítez,"48,033",Copa America Grp. C Round 2,84,40,0.06,4,1,0,0,269,81,14,3,2,1,0,2,2,0.02,0.04,0.06,0.04,331,209,60,17,37,3,38,20,0,1,0,13,57,8,5,20,4,50,40,39,10,37,7,37,1067,https://www.fotmob.com/en-GB/matches/uruguay-vs-bolivia/140jw2#4377206,Bolivia,14,60,4,2.93,18,9,8,4,413,85,12,4,4,5,1,15,3,1.58,1.35,2.93,3.89,485,165,248,37,71,7,37,22,43,3,0,0,27,77,7,1,8,1,80,63,61,17,63,16,50
Costa Rica,2024-06-28T22:00:00.000Z,State Farm Stadium,Gustavo Tejera,"27,386",Copa America Grp. D Round 2,12,64,2.90,17,5,3,1,464,88,19,4,6,6,0,12,5,0.78,1.33,2.12,2.26,530,270,194,33,56,10,71,21,2,2,0,13,68,5,1,9,0,61,40,44,21,75,8,47,1068,https://www.fotmob.com/en-GB/matches/costa-rica-vs-colombia/1unpzk#4407877,Colombia,52,36,29,0.15,5,0,0,0,235,78,14,2,4,1,0,2,3,0.10,0.05,0.15,0.00,301,166,69,26,43,0,0,21,5,1,1,0,15,60,7,6,15,2,57,50,56,7,25,7,44
Colombia,2024-06-28T22:00:00.000Z,State Farm Stadium,Gustavo Tejera,"27,386",Copa America Grp. D Round 2,52,36,0.15,5,0,0,0,235,78,14,2,4,1,0,2,3,0.10,0.05,0.15,0.00,301,166,69,26,43,0,0,21,1,1,0,15,60,7,6,15,2,57,50,56,7,25,7,44,1068,https://www.fotmob.com/en-GB/matches/costa-rica-vs-colombia/1unpzk#4407877,Costa Rica,12,64,5,2.90,17,5,3,1,464,88,19,4,6,6,0,12,5,0.78,1.33,2.12,2.26,530,270,194,33,56,10,71,21,29,2,2,0,13,68,5,1,9,0,61,40,44,21,75,8,47
Brazil,2024-06-29T01:00:00.000Z,Allegiant Stadium,Piero Maza Gomez,"46,939",Copa America Grp. D Round 2,58,45,0.87,15,6,2,2,331,85,12,4,7,2,0,5,10,0.73,0.14,0.87,0.87,391,173,158,18,46,3,23,11,1,2,1,19,61,9,1,14,2,60,49,54,11,58,5,38,1069,https://www.fotmob.com/en-GB/matches/paraguay-vs-brazil/1ut6dm#4377211,Paraguay,4,55,13,3.74,17,6,5,1,407,86,13,6,8,3,1,12,5,1.91,0.26,2.17,3.25,476,236,171,11,42,3,27,10,27,0,3,0,10,53,6,2,14,5,50,42,46,8,42,13,37
Paraguay,2024-06-29T01:00:00.000Z,Allegiant Stadium,Piero Maza Gomez,"46,939",Copa America Grp. D Round 2,4,55,3.74,17,6,5,1,407,86,13,6,8,3,1,12,5,1.91,0.26,2.17,3.25,476,236,171,11,42,3,27,10,0,3,0,10,53,6,2,14,5,50,42,46,8,42,13,37,1069,https://www.fotmob.com/en-GB/matches/paraguay-vs-brazil/1ut6dm#4377211,Brazil,58,45,27,0.87,15,6,2,2,331,85,12,4,7,2,0,5,10,0.73,0.14,0.87,0.87,391,173,158,18,46,3,23,11,13,1,2,1,19,61,9,1,14,2,60,49,54,11,58,5,38
Peru,2024-06-30T00:00:00.000Z,Hard Rock Stadium,César Arturo Ramos Palazuelos,"64,972",Copa America Grp. A Round 3,1,74,2.29,12,6,4,2,561,89,11,6,4,2,1,10,2,1.41,0.10,1.50,1.11,627,381,180,26,60,3,30,18,3,1,0,12,71,7,1,14,1,48,38,58,10,56,4,36,1070,https://www.fotmob.com/en-GB/matches/peru-vs-argentina/1aju7y#4377172,Argentina,31,26,21,0.14,6,1,0,0,150,72,20,3,3,2,1,2,4,0.09,0.05,0.14,0.09,209,67,83,13,36,6,46,23,12,1,5,0,10,77,11,2,6,4,35,27,42,8,44,3,21
Argentina,2024-06-30T00:00:00.000Z,Hard Rock Stadium,César Arturo Ramos Palazuelos,"64,972",Copa America Grp. A Round 3,31,26,0.14,6,1,0,0,150,72,20,3,3,2,1,2,4,0.09,0.05,0.14,0.09,209,67,83,13,36,6,46,23,1,5,0,10,77,11,2,6,4,35,27,42,8,44,3,21,1070,https://www.fotmob.com/en-GB/matches/peru-vs-argentina/1aju7y#4377172,Peru,1,74,12,2.29,12,6,4,2,561,89,11,6,4,2,1,10,2,1.41,0.10,1.50,1.11,627,381,180,26,60,3,30,18,21,3,1,0,12,71,7,1,14,1,48,38,58,10,56,4,36
Chile,2024-06-30T00:00:00.000Z,Inter&Co Stadium,Wilmar Alexander Roldán Pérez,"24,481",Copa America Grp. A Round 3,48,57,1.08,9,3,2,2,342,83,15,8,3,3,0,7,2,0.94,0.14,1.08,0.49,414,165,177,14,37,2,10,19,2,5,0,10,48,10,2,30,4,55,37,42,18,46,8,38,1071,https://www.fotmob.com/en-GB/matches/canada-vs-chile/2071p0#4407862,Canada,40,43,28,0.54,8,4,1,1,223,72,8,4,2,2,0,5,3,0.12,0.42,0.54,0.79,310,138,85,29,49,4,25,29,19,1,0,1,16,62,5,3,28,3,73,52,58,21,54,13,50
Canada,2024-06-30T00:00:00.000Z,Inter&Co Stadium,Wilmar Alexander Roldán Pérez,"24,481",Copa America Grp. A Round 3,40,43,0.54,8,4,1,1,223,72,8,4,2,2,0,5,3,0.12,0.42,0.54,0.79,310,138,85,29,49,4,25,29,1,0,1,16,62,5,3,28,3,73,52,58,21,54,13,50,1071,https://www.fotmob.com/en-GB/matches/canada-vs-chile/2071p0#4407862,Chile,48,57,19,1.08,9,3,2,2,342,83,15,8,3,3,0,7,2,0.94,0.14,1.08,0.49,414,165,177,14,37,2,10,19,28,2,5,0,10,48,10,2,30,4,55,37,42,18,46,8,38
Venezuela,2024-07-01T00:00:00.000Z,Q2 Stadium,Maurizio Mariani,"20,240",Copa America Grp. B Round 3,53,48,0.52,8,1,0,0,287,83,4,6,6,1,0,4,4,0.48,0.04,0.52,0.34,346,192,95,24,55,3,21,23,0,1,0,8,73,8,5,25,0,40,32,52,8,50,9,45,1072,https://www.fotmob.com/en-GB/matches/venezuela-vs-jamaica/143s97#4377179,Jamaica,54,52,10,1.96,17,3,3,0,320,86,12,9,9,5,0,9,8,1.92,0.03,1.96,2.07,374,165,155,15,56,3,11,24,31,1,1,0,13,65,8,1,14,1,37,29,48,8,50,5,38
Jamaica,2024-07-01T00:00:00.000Z,Q2 Stadium,Maurizio Mariani,"20,240",Copa America Grp. B Round 3,54,52,1.96,17,3,3,0,320,86,12,9,9,5,0,9,8,1.92,0.03,1.96,2.07,374,165,155,15,56,3,11,24,1,1,0,13,65,8,1,14,1,37,29,48,8,50,5,38,1072,https://www.fotmob.com/en-GB/matches/venezuela-vs-jamaica/143s97#4377179,Venezuela,53,48,31,0.52,8,1,0,0,287,83,4,6,6,1,0,4,4,0.48,0.04,0.52,0.34,346,192,95,24,55,3,21,23,10,0,1,0,8,73,8,5,25,0,40,32,52,8,50,9,45
